name,uri,popularity,followers,image_url
‘Into The Woods’ 2022 Broadway Cast,spotify:artist:080apEI56n6y4wL1epxCDo,27.0,851.0,https://i.scdn.co/image/ab67616d0000b273994da6851bfec7dfcb7fb3d3
Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,80.0,10916667.0,https://i.scdn.co/image/ab6761610000e5ebc8752dd511cda8c31e9daee8
YUNSEOKCHEOL TRIO,spotify:artist:09fZOcPYim8MvvQieKkv5t,17.0,3161.0,https://i.scdn.co/image/ab6761610000e5eb32aa7584c305f934dbe0057f
Gael Garcia Bernal,spotify:artist:09oR0uKhqwScsKa2eUK97p,57.0,7185.0,https://i.scdn.co/image/ab67616d0000b2739e28a135e8a46e60bcc50ad2
Jacob Banks,spotify:artist:0AepkoQhYvkjEzzwIcGxdV,56.0,518007.0,https://i.scdn.co/image/ab6761610000e5ebedb1ff4a690386ca7bee7007
Lu-Ni,spotify:artist:0AythHu8oDXnRGp8qviBPj,29.0,6337.0,https://i.scdn.co/image/ab67616d0000b2735a36251d7041e99d024c523a
Tani Yuuki,spotify:artist:0B1ce3uNrzkdm76NXI4mhX,61.0,491593.0,https://i.scdn.co/image/ab6761610000e5eba8984a0d074882994a26943e
HYOYEON,spotify:artist:0B3I6YgdnfXehUCpsO6oB8,29.0,281663.0,https://i.scdn.co/image/ab6761610000e5ebb85caa5f0e213fbfc29b91db
Whee In,spotify:artist:0BqRGrwqndrtNkojXiqIzL,51.0,919387.0,https://i.scdn.co/image/ab6761610000e5ebb8997aa3a0038f3deafd5706
Guaynaa,spotify:artist:0BqURncJM5B1BBu7UM51eq,64.0,851398.0,https://i.scdn.co/image/ab6761610000e5eba16d9cf3cc90e28089cdf291
The Killers,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,77.0,7175359.0,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a
Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,82.0,47606651.0,https://i.scdn.co/image/ab6761610000e5eb0c8eb928813cd06614c0710d
PIXY,spotify:artist:0CJkEzffVZLgav03xXeC9s,39.0,178515.0,https://i.scdn.co/image/ab6761610000e5eb11b4e5da5aead482944bdef6
THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,60.0,2803295.0,https://i.scdn.co/image/ab6761610000e5eb771aebd54ce149b97c0bb971
Gints Berzins,spotify:artist:0CqCB3JQz4h9k3qk74ihWT,3.0,44.0,https://i.scdn.co/image/ab67616d0000b273732b6fb281de1f71f1f5f325
The Monteverdi Choir,spotify:artist:0Cqfz92flAzrp94pgN1jEW,50.0,12598.0,https://i.scdn.co/image/ab6761610000e5eb1572201eabc7158f8ab9ceff
THE NEW SIX,spotify:artist:0DRiXmEOc6dJ6Rug3xi4HZ,43.0,160412.0,https://i.scdn.co/image/ab6761610000e5ebb27819e3eca1ce5290364958
Ratko Delorko,spotify:artist:0E1sM06TDvSpGqNQBx8FV0,9.0,49.0,https://i.scdn.co/image/ab67616d0000b273ab2fdac9bebbf79f3397a31f
Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,76.0,10265127.0,https://i.scdn.co/image/ab6761610000e5eb0767e116a2307495e37cd7fb
Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,85.0,32264781.0,https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110
Christian Dillig,spotify:artist:0Ens2zPly8UFhQmyUUXlOH,5.0,2.0,https://i.scdn.co/image/ab67616d0000b2732ef4105bd054322c9e1dab7f
We Are KING,spotify:artist:0FPWyyf6MD4QZTj3aypD3O,42.0,33587.0,https://i.scdn.co/image/ab6761610000e5eb25be8d51c6a5499a2b0116e8
WENDY,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,52.0,879195.0,https://i.scdn.co/image/ab6761610000e5eb2be3a5a3bfe963935ed4b2c2
HUR YOUNG JI,spotify:artist:0FUmt6iMoB9sJpxZuWkOI5,33.0,4406.0,https://i.scdn.co/image/ab6761610000e5ebb1b30eac112970257ddfefe4
Billy Eichner,spotify:artist:0FVsUxcFSlxwIM7Qs31s6J,46.0,4813.0,https://i.scdn.co/image/ab6761610000e5eb2660d94f968e40fb64887f7d
Melt,spotify:artist:0G7KI9I5BApiXc5Sqpyil9,36.0,33928.0,https://i.scdn.co/image/ab6761610000e5eb37f1f9561ca834f48e22d37a
Tainy,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,78.0,1928931.0,https://i.scdn.co/image/ab6761610000e5ebb50d43598b9074f0d6146127
Soolking,spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,72.0,5052061.0,https://i.scdn.co/image/ab6761610000e5eba0be3f7b3047d01434e03dae
Paige Price,spotify:artist:0GzTqQj6pGeI2iW6cA0uSR,22.0,54.0,
Stephanie Poetri,spotify:artist:0HS00NN7MAfF59aJnfcxSO,53.0,527943.0,https://i.scdn.co/image/ab6761610000e5eb0d53f158f4070d5a72190c4c
The Buffalo Chips,spotify:artist:0IAZ8PiZ0KqdMd191HDJ8t,4.0,315.0,https://i.scdn.co/image/ab6761610000e5eb075181955f5ee2a8606b9a95
Gabriella Flores,spotify:artist:0IFKI1ya1XM9LGVktNS2cS,49.0,379.0,
MISAMO,spotify:artist:0IwZVmMMGE7nNXS7vN9SIo,58.0,587832.0,https://i.scdn.co/image/ab6761610000e5ebdd834bb7e70b6c23c0d33909
Coogie,spotify:artist:0IznZPMUyaPGdqfP4oqBja,51.0,196266.0,https://i.scdn.co/image/ab6761610000e5eb5c8fe4d8c72bbd833ceaf202
John Oliver,spotify:artist:0J5AcRTl5C6aBnxCxZKpf3,42.0,5688.0,https://i.scdn.co/image/ab6761610000e5eb747ae6e10c5cffd0087b91bf
B. Swanson Quartet,spotify:artist:0JXiS2FrAg3wQYJHcmZdrc,67.0,781.0,
SUMIN,spotify:artist:0K4MGKGmjtdIE0W3GkGmyU,44.0,64338.0,https://i.scdn.co/image/ab6761610000e5eb4b924be9b846ac20bfecc676
Sergei Rachmaninoff,spotify:artist:0Kekt6CKSo0m5mivKcoH51,63.0,682453.0,https://i.scdn.co/image/463e3c5c3e814761532f554913cf2af456bcba59
Charles Dutoit,spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ,54.0,4308.0,https://i.scdn.co/image/005fcb121f6b97637c1fb438bcc616e5e4833091
Red Hot Chili Peppers,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,82.0,20370655.0,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8
Jukebox The Ghost,spotify:artist:0L8jXe7QeS9oYUoXbANmX4,49.0,220143.0,https://i.scdn.co/image/ab6761610000e5ebb83671efd372de7007f612e2
The Virginia Sil'hooettes,spotify:artist:0LKgClZwZKGhM5BkCzjfMX,16.0,1489.0,https://i.scdn.co/image/ab67616d0000b273583e74176372c85d698af382
XG,spotify:artist:0LOK81e9H5lr61HlGGHqwA,67.0,1125650.0,https://i.scdn.co/image/ab6761610000e5eb91269cd424c78943a1fcbeb3
ABBA,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,79.0,11516478.0,https://i.scdn.co/image/ab6761610000e5eb124eba6bf3476404531bd7b2
Angela Lansbury,spotify:artist:0LtVJXnPR8msCJiE2DjHxy,52.0,30088.0,https://i.scdn.co/image/ab67616d0000b273a6d80e2ed079cf1183ade19a
Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0.0,2348699.0,https://i.scdn.co/image/ab6761610000e5eb7462d94efa2db53abba8c003
WJSN THE BLACK,spotify:artist:0M3eRYg8ULjCtLFvhc5Orb,27.0,60419.0,https://i.scdn.co/image/ab6761610000e5ebb3b39b99f91ca659e213ab93
Sarah Kang,spotify:artist:0MBNzfGHTiPYag4DupDXUj,55.0,132545.0,https://i.scdn.co/image/ab6761610000e5ebfc127b34fde8611765a74301
Burl Ives,spotify:artist:0MHgLfmQdutffmvWe5XBTN,71.0,98369.0,https://i.scdn.co/image/ab6761610000e5ebcec2dd52046443079ba66472
David Ogden Stiers,spotify:artist:0N0dbr5s2y20PAo2cDAeVP,45.0,5841.0,https://i.scdn.co/image/ab67616d0000b2737e167cbf34879564304ed076
E'LAST,spotify:artist:0NztgA9b1KEJLjLVqMwd9y,34.0,193878.0,https://i.scdn.co/image/ab6761610000e5eb3afdd832dbf2d07c3e2502be
Cindy Benson,spotify:artist:0OIRFXSbEOgnGZXXccjvgt,20.0,220.0,https://i.scdn.co/image/df5bb0e7652e77a8c259f269564ec4ee1eccd717
Gary Beach,spotify:artist:0OckhIDFyA68SQXxyefMcH,26.0,754.0,
Nathan Lane,spotify:artist:0P0do9GwiSgweSF6Ui3mrv,54.0,9774.0,https://i.scdn.co/image/ab67616d0000b273ce1fc502ac6683d5d36e3f20
New Dominions,spotify:artist:0PzFyYSC4Y7JarVyByrJPc,2.0,371.0,https://i.scdn.co/image/ab6761610000e5eb2a74848f51265ee39eab8621
SUPERBEE,spotify:artist:0Q5XzDpn7DCI5jlubok4xb,41.0,88057.0,https://i.scdn.co/image/ab6761610000e5eb301c472c007caf0f0ae60fe5
Jacob Collier,spotify:artist:0QWrMNukfcVOmgEU0FEDyD,59.0,702775.0,https://i.scdn.co/image/ab6761610000e5eb6b6a07bd9cceae9bd48be09b
Ugly Duck,spotify:artist:0Qr4St9aCOLu41Nt5QZIz1,50.0,10672.0,https://i.scdn.co/image/ab6761610000e5eb0eff4d3fb92746c29f1edc06
Ernie Sabella,spotify:artist:0RH6EMxqfzCEB7QCSKQ4xr,53.0,5549.0,
Michael Andrews,spotify:artist:0RkqytrwoGyXGvDiZwT6i2,51.0,33458.0,https://i.scdn.co/image/ab6761610000e5eb8f9c3f0a123aecf196868c9c
Neon Trees,spotify:artist:0RpddSzUHfncUWNJXKOsjy,64.0,1228831.0,https://i.scdn.co/image/ab6761610000e5eb2781a8f12aac83aaff949017
Girls' Generation,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,63.0,2491273.0,https://i.scdn.co/image/ab6761610000e5eb385df356841aaec34a0914aa
TLC,spotify:artist:0TImkz4nPqjegtVSMZnMRq,67.0,3824819.0,https://i.scdn.co/image/ab6761610000e5eb7356ae4581e46319f99c813a
Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,82.0,10215341.0,https://i.scdn.co/image/ab6761610000e5ebee07b5820dd91d15d397e29c
Sting,spotify:artist:0Ty63ceoRnnJKVEYP0VQpk,71.0,3177878.0,https://i.scdn.co/image/ab6761610000e5eb9fdb4dab484a9f12e347c216
B.I,spotify:artist:0UntV1Bw2hk3fbRrm9eMP6,60.0,765888.0,https://i.scdn.co/image/ab6761610000e5eb8568caff4582398922d02de0
NCT DOJAEJUNG,spotify:artist:0W0w607z3JEA1vXLz9FVGw,54.0,326216.0,https://i.scdn.co/image/ab6761610000e5eb9a26467248badc54d2253c5e
Carmel Kaine,spotify:artist:0WjPfejYCYgUBvzSvKlg67,22.0,191.0,https://i.scdn.co/image/ab67616d0000b27308f25ef15caf048a49a69ee5
OH MY GIRL BANHANA,spotify:artist:0X1f2U9bxiC3DhKA8OcvgG,19.0,107206.0,https://i.scdn.co/image/ab67616d0000b27335cdd6d3f5815afac043758e
Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,78.0,12336765.0,https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a
Nine Inch Nails,spotify:artist:0X380XXQSNBYuleKzav5UO,65.0,2474149.0,https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77
MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,61.0,7293275.0,https://i.scdn.co/image/ab6761610000e5ebe12972169702affd7a4c48ec
DaniLeigh,spotify:artist:0XIKGBo9PnK1ApI5tZA60d,56.0,1268331.0,https://i.scdn.co/image/ab6761610000e5eb270176cea649f3afe50ac3b0
Linda Talcott,spotify:artist:0XmsLZGAfaW5GvksORVlXJ,22.0,64.0,
2pillz,spotify:artist:0XtC2d9ZVigYA7iMy5YkW0,55.0,18034.0,https://i.scdn.co/image/ab6761610000e5ebb0e8ef2d28b9487d7af47d75
Lee Young Ji,spotify:artist:0Y2AcMPMpeuPXtPQGVvRBq,60.0,235175.0,https://i.scdn.co/image/ab67616d0000b2733e59f3e73b99ed248ab7bae2
Adra Boo,spotify:artist:0YahlVgicneX5hdN8XyIpp,0.0,115.0,https://i.scdn.co/image/ab6761610000e5eba55b91f04d6b3c3c8dd9108b
Death Cab for Cutie,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,62.0,1497641.0,https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534
Pat Carroll,spotify:artist:0Yy9u86cq66Se2pB9fYaiW,43.0,9350.0,https://i.scdn.co/image/ab67616d0000b27305d0d8ec1b50e468268e1a54
Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,62.0,1929937.0,https://i.scdn.co/image/ab6761610000e5eb02582bb3fa9d68f44a247f39
j-hope,spotify:artist:0b1sIQumIAsNbqAoIClSpy,69.0,16821500.0,https://i.scdn.co/image/ab6761610000e5ebeb746063d1aafa2817ea11b5
Kim Taeri,spotify:artist:0bBDQ4QeizwResorw0iD7X,33.0,3063.0,
Jordi Mora,spotify:artist:0bE9Z0z4cxaixqTRU2O5BA,17.0,14.0,
Roscoe Dash,spotify:artist:0bfX8pF8kuHNCs57Ms4jZb,59.0,249800.0,https://i.scdn.co/image/ab6761610000e5eb2c240396ef0dbbc48da7550b
LiSA,spotify:artist:0blbVefuxOGltDBa00dspv,67.0,3048921.0,https://i.scdn.co/image/ab6761610000e5eb07d80c01ab8a84fe0239d676
Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,72.0,7431625.0,https://i.scdn.co/image/ab6761610000e5ebd2657bcafcb300d90816523f
Les Misérables - 10th Anniversary Concert Cast,spotify:artist:0cRX0gc8vmwKmV0RWqCV2L,0.0,37701.0,
Gustavo Dudamel,spotify:artist:0cxXnDhpgxcMMkKddhORHY,51.0,63429.0,https://i.scdn.co/image/1442f5564217baa0dfa8480928596416885f1c4d
Ilmar Lapinsch,spotify:artist:0dI3iXIxXjAtMkzZCsOVEg,33.0,1068.0,https://i.scdn.co/image/ab67616d0000b2737e642d5abb467a88d79bc1ec
Jenevieve,spotify:artist:0dUYLC7DLjeS8gIh8cz2Pq,52.0,158268.0,https://i.scdn.co/image/ab6761610000e5eb7791e2d61372a3c61bfbed85
Kraftwerk,spotify:artist:0dmPX6ovclgOy8WWJaFEUU,51.0,756282.0,https://i.scdn.co/image/ab6761610000e5ebc46999e5afaf35c91cbe652b
Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,88.0,53122996.0,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd
Pop Smoke,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,80.0,13566985.0,https://i.scdn.co/image/ab6761610000e5eb597f9edd2cd1a892d4412b09
Edith Mathis,spotify:artist:0eOythKkGSageuVFr6nDHf,34.0,3420.0,https://i.scdn.co/image/654c25787e52d081ca7cf5fb1a6113bd07e9ae04
SUGA,spotify:artist:0ebNdVaOfp6N0oZ1guIxM8,64.0,3623164.0,https://i.scdn.co/image/ab6761610000e5eb0fad315ccb6b38517152d2cc
The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,75.0,5389578.0,https://i.scdn.co/image/ab6761610000e5ebcaea403b29f6a09260b6a18a
CHROMANCE,spotify:artist:0fEj1fYIQwWj1bzzAto9rp,46.0,39054.0,https://i.scdn.co/image/ab6761610000e5ebfa1dd223e160c4aa7158f86f
G.Soul,spotify:artist:0fLesFHNsJpalRtqzSYxnd,23.0,393.0,https://i.scdn.co/image/ab67616d0000b273a1a9503fefacc8deb28389e5
Mosaic Whispers,spotify:artist:0fP33MCfVUaPivyFYLZtoh,2.0,497.0,https://i.scdn.co/image/ab6761610000e5ebca516d559d106ed3854fc71b
Valentina Lisitsa,spotify:artist:0gOrXuu1vCBXe3pwTyb5Ca,52.0,58422.0,https://i.scdn.co/image/ab6761610000e5eb0fcfc4662d94dad49e635eaf
The Bostonians,spotify:artist:0gW6hG0g7pVNbHgvmYwHDl,12.0,1945.0,https://i.scdn.co/image/ab6761610000e5eb8473502784cc95117c269f23
TOMORROW X TOGETHER,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,77.0,9406608.0,https://i.scdn.co/image/ab6761610000e5eb8b446e5bd3820ac772155b31
Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,88.0,30566166.0,https://i.scdn.co/image/ab6761610000e5eb07a50f0a9a8f11e5a1102cbd
John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,76.0,5937357.0,https://i.scdn.co/image/ab6761610000e5ebe926dd683e1700a6d65bd835
Dorothy Compton,spotify:artist:0humNRtJZUnSFh10d8Vnou,21.0,35.0,
Etta James,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,69.0,1591406.0,https://i.scdn.co/image/ab6761610000e5eb058531dfd9746a96ad85265f
Delta Rae,spotify:artist:0iidQFemlPhkoHqFroz2my,41.0,90857.0,https://i.scdn.co/image/ab6761610000e5eb16325c9bc0f975fe49370ff9
Yuuri,spotify:artist:0ixzjrK1wkN2zWBXt3VW3W,69.0,2297182.0,https://i.scdn.co/image/ab6761610000e5eb2a98f9ecf7217c8f910f9f83
Richard White,spotify:artist:0jWqALm6pl5CHj5N0eO68G,43.0,3843.0,https://i.scdn.co/image/ab67616d0000b273d0c7dc63c51d6b24862592e9
dj friz,spotify:artist:0js3wKXyi7RL11sfOykRt1,44.0,2625.0,https://i.scdn.co/image/ab67616d0000b273a0c7eeb314e52270af39920d
Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,78.0,19924655.0,https://i.scdn.co/image/e69f71e2be4b67b82af90fb8e9d805715e0684fa
SOOJIN,spotify:artist:0kB3Vlf3xDNZQz6NjAPJV8,51.0,202538.0,https://i.scdn.co/image/ab6761610000e5ebde20099448ac7948d726b972
Annika Wells,spotify:artist:0kErUwb6xgWfkdn0RyZWHZ,51.0,29141.0,https://i.scdn.co/image/ab6761610000e5eb14ac8d64846c5415fb675c9c
The Amsterdam String Quartet,spotify:artist:0kbgyaL9g2Eba79p2jiYlN,3.0,118.0,https://i.scdn.co/image/ab67616d0000b273f1e24654c624c58911f179b5
Rixton,spotify:artist:0kkxsdcaWmWU2yWAqclDh4,59.0,749620.0,https://i.scdn.co/image/ab6761610000e5eba9add5f319d70026d4f3b8a1
Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,79.0,8428312.0,https://i.scdn.co/image/ab6761610000e5eb46d0db8a86fda630ec12401f
Braden Danner,spotify:artist:0n5FRSY5ldzVwzb6Tq9Ya3,16.0,64.0,
Anne Hathaway,spotify:artist:0nIyPY7J7G68WgQEOLHn0x,50.0,53144.0,https://i.scdn.co/image/09f4a0a499359540e40075f8e912d7c3e94bc4a6
Cecile Believe,spotify:artist:0nZHjqvdLoBy50ZzUH5FNU,31.0,29034.0,https://i.scdn.co/image/ab6761610000e5eb1271f542dad4241c87250fe5
CHAN 찬,spotify:artist:0nxWeW71DDYHY26V4LzMz9,0.0,672.0,
Avril Lavigne,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,74.0,10563397.0,https://i.scdn.co/image/ab6761610000e5eb581efa688945cbb092df1726
KINGDOM,spotify:artist:0p5Ot7c8cFHtS82hd1WBN3,38.0,195761.0,https://i.scdn.co/image/ab6761610000e5ebb3c633d8f23531e0d6458cae
Brett Eldredge,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,68.0,1459411.0,https://i.scdn.co/image/ab6761610000e5eb0d21e84071f2faea1202bf08
Robin Hannibal,spotify:artist:0qVb1coEo0OVOpP9kphf6U,32.0,2486.0,https://i.scdn.co/image/ab6761610000e5eb50aaac26268892b540d2deea
GFRIEND,spotify:artist:0qlWcS66ohOIi0M8JZwPft,59.0,1582769.0,https://i.scdn.co/image/ab6761610000e5ebd0701912e6fccf8427bc7361
Penny Tai,spotify:artist:0qmPs7q4bykvrS8NMZk7ud,47.0,279021.0,https://i.scdn.co/image/ab6761610000e5eb51feeef21e4e7bc941bc66bc
KWON EUNBI,spotify:artist:0qr7Rhj0yU7BPySYecNUlm,47.0,232031.0,https://i.scdn.co/image/ab6761610000e5ebef801cdebe6ecf5c74a993df
Hoàng Thùy Linh,spotify:artist:0r63ReVRjxrS4ATbLrdcrL,55.0,860639.0,https://i.scdn.co/image/ab6761610000e5ebe7b7fa8d03a2e3b6a800bdb4
Ryan Lott,spotify:artist:0rLLyTr5rx0qYKb63MdVW9,26.0,4473.0,https://i.scdn.co/image/ab6761610000e5eb53a4b7b7926630c0d69b0589
Dok2,spotify:artist:0rW6fVd3yuW2CF2sLYWQtE,43.0,122976.0,https://i.scdn.co/image/ab6761610000e5ebf3b9a9058829b73db2e14b48
Emanuel Hurwitz,spotify:artist:0rfHUoEzQQO1BJwrnt8aIv,7.0,49.0,https://i.scdn.co/image/8331df349b4f6cbb1860752199004be1e0946774
Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,72.0,5303391.0,https://i.scdn.co/image/ab6761610000e5ebe848dfb35ea4969099662dfd
Ensemble - The Lion King,spotify:artist:0s0Hfb6ckk9qTjDeUOZXJp,43.0,7938.0,
Mari Kodama,spotify:artist:0s0wG03kPyu7MXERfcuxim,25.0,1371.0,https://i.scdn.co/image/da227efdc2e4be12443dcb5fa1ceb257fd1baf6a
JOY,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,50.0,740917.0,https://i.scdn.co/image/ab6761610000e5eb89064bc3e362d345bb6035f3
Christian Schulz,spotify:artist:0sqQ1nXbUwTWglq8jWopvZ,6.0,18.0,https://i.scdn.co/image/ab67616d0000b273877b88f28b401581470add7b
The Virginia Gentlemen,spotify:artist:0steWfkS4hwaErh84SlHMW,19.0,2064.0,https://i.scdn.co/image/ab6761610000e5eb44b7da1ed96c2af6f91602c2
Jaira Burns,spotify:artist:0tRFWXqKBBQcu5oFVOgVzX,58.0,459376.0,https://i.scdn.co/image/ab6761610000e5eb7f4e9ba25af27d91de878bca
SinB,spotify:artist:0tZl5OAXf9jYXFmfRGejs2,43.0,69599.0,https://i.scdn.co/image/ab67616d0000b2739f7939e31f0b9be669ab79cf
Gaeko,spotify:artist:0tkHE1pQ5ZCgQb8WZ0ba79,55.0,136238.0,https://i.scdn.co/image/ab6761610000e5ebe5dd1c8bf12509d766212390
CL,spotify:artist:0tzSBCPJZmHTdOA3ZV2mN3,56.0,1173206.0,https://i.scdn.co/image/ab6761610000e5ebc67fe879798c208fcf056dde
Guy Sigsworth,spotify:artist:0uQWT7X0I9Y7zM7WWexpAj,52.0,3021.0,https://i.scdn.co/image/ab6761610000e5eb9675860a0330f45981e83436
GoldFish,spotify:artist:0uRdK8gy7fXJGRywrlmPM7,50.0,197157.0,https://i.scdn.co/image/ab6761610000e5ebca25f8ab46855bc337be5180
Hanna Schwarz,spotify:artist:0uzYuEP2MlAJ5FdVIYIalx,17.0,243.0,https://i.scdn.co/image/ab67616d0000b2737c3a707e71193bce9aa12c5b
Tenebrae,spotify:artist:0vUnn6Eje2O5yxEj35touD,45.0,26981.0,https://i.scdn.co/image/ab6761610000e5eba1f2835ca8b0eba6b2159e8d
LACHICA,spotify:artist:0vqjEQRfmE1Sov92UQRJMp,17.0,1812.0,
ELVIS (Original Motion Picture Soundtrack),spotify:artist:0wSptim34zryhQliDEUeQT,0.0,34625.0,https://i.scdn.co/image/ab6761610000e5eb2e2b18ace08315a65dc3b655
Static & Ben El,spotify:artist:0xHa28taiElkcQf9o3z76g,49.0,418585.0,https://i.scdn.co/image/ab6761610000e5eb9b2f6666f0dbb3234080ce43
Jaden,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,65.0,1899264.0,https://i.scdn.co/image/ab6761610000e5eb0376b56af63682d48579fa85
Bishop Briggs,spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e,61.0,851722.0,https://i.scdn.co/image/ab6761610000e5ebcff7038d323f4db7d0e90c9c
